amp_id,species,mic_ug_per_ml,n_measurements
11249,klebsiella pneumoniae,3.1,1
11250,escherichia coli,9.375,1
11250,pseudomonas aeruginosa,6.25,1
11250,staphylococcus aureus,5.183333333333334,3
11250,staphylococcus epidermidis,1.6,1
11250,klebsiella pneumoniae,3.1,1
11251,escherichia coli,6.25,1
11251,pseudomonas aeruginosa,12.5,1
11251,staphylococcus aureus,6.758333333333333,3
11251,staphylococcus epidermidis,1.6,1
11251,klebsiella pneumoniae,3.1,1
11252,escherichia coli,3.1,1
11252,pseudomonas aeruginosa,6.25,1
11252,staphylococcus aureus,5.708333333333333,3
11252,staphylococcus epidermidis,3.1,1
11252,klebsiella pneumoniae,3.1,1
11253,escherichia coli,9.375,1
11253,pseudomonas aeruginosa,25.0,1
11253,staphylococcus aureus,7.266666666666667,3
11253,staphylococcus epidermidis,1.6,1
11253,klebsiella pneumoniae,4.675,1
11254,escherichia coli,50.0,1
11254,pseudomonas aeruginosa,50.0,1
11254,staphylococcus aureus,20.816666666666666,3
11254,staphylococcus epidermidis,6.25,1
11254,klebsiella pneumoniae,50.0,1
11255,escherichia coli,4.6499996,1
11255,pseudomonas aeruginosa,6.2,1
11255,staphylococcus aureus,3.1,1
11255,klebsiella pneumoniae,12.5,1
11257,escherichia coli,6.2,1
11257,pseudomonas aeruginosa,12.5,1
11257,staphylococcus aureus,6.2,1
11257,klebsiella pneumoniae,12.5,1
11258,escherichia coli,3.1,1
11258,pseudomonas aeruginosa,6.2,1
11258,staphylococcus aureus,3.1,1
11258,klebsiella pneumoniae,12.5,1
11262,staphylococcus aureus,9.35,2
11263,staphylococcus aureus,12.5,1
11264,staphylococcus aureus,4.15,1
11264,escherichia coli,8.3,1
11264,pseudomonas aeruginosa,0.25,1
11264,klebsiella pneumoniae,4.15,1
11275,staphylococcus aureus,2.32,1
11275,escherichia coli,9.3,1
11275,pseudomonas aeruginosa,0.29,1
11275,klebsiella pneumoniae,9.3,1
11276,staphylococcus aureus,15.0,1
11276,escherichia coli,15.0,1
11276,pseudomonas aeruginosa,15.0,1
11276,klebsiella pneumoniae,15.0,1
11277,staphylococcus aureus,8.0,1
11277,escherichia coli,8.0,1
11277,pseudomonas aeruginosa,8.0,1
11277,klebsiella pneumoniae,8.0,1
11278,staphylococcus aureus,15.0,1
11278,escherichia coli,15.0,1
11278,pseudomonas aeruginosa,15.0,1
11278,klebsiella pneumoniae,15.0,1
11279,staphylococcus aureus,100.0,2
11279,escherichia coli,100.0,1
11280,staphylococcus aureus,100.0,2
11280,escherichia coli,100.0,1
11281,staphylococcus aureus,100.0,2
11281,escherichia coli,100.0,1
11282,escherichia coli,200.0,3
11282,pseudomonas aeruginosa,200.0,2
11282,staphylococcus aureus,200.0,3
11282,staphylococcus epidermidis,200.0,1
11282,bacillus subtilis,150.0,1
11288,escherichia coli,187.5,4
11288,pseudomonas aeruginosa,200.0,2
11288,staphylococcus aureus,183.33333333333334,3
11288,staphylococcus epidermidis,200.0,1
11288,bacillus subtilis,150.0,1
11302,escherichia coli,128.0,4
11302,pseudomonas aeruginosa,128.0,1
11302,staphylococcus aureus,128.0,1
11302,staphylococcus epidermidis,128.0,1
11302,bacillus subtilis,128.0,1
11303,escherichia coli,24.5,4
11303,pseudomonas aeruginosa,128.0,1
11303,staphylococcus aureus,128.0,1
11303,staphylococcus epidermidis,128.0,1
11303,bacillus subtilis,32.0,1
11304,escherichia coli,16.25,4
11304,pseudomonas aeruginosa,128.0,1
11304,staphylococcus aureus,32.0,1
11304,staphylococcus epidermidis,16.0,1
11304,bacillus subtilis,16.0,1
11305,escherichia coli,128.0,4
11305,pseudomonas aeruginosa,128.0,1
11305,staphylococcus aureus,128.0,1
11305,staphylococcus epidermidis,128.0,1
11305,bacillus subtilis,128.0,1
11321,escherichia coli,80.0,2
11321,pseudomonas aeruginosa,128.0,1
11321,staphylococcus aureus,128.0,1
11321,staphylococcus epidermidis,128.0,1
11321,bacillus subtilis,128.0,1
11322,escherichia coli,8.0,2
11322,pseudomonas aeruginosa,32.0,1
11322,staphylococcus aureus,32.0,1
11322,staphylococcus epidermidis,32.0,1
11322,bacillus subtilis,8.0,1
11323,escherichia coli,4.0,2
11323,pseudomonas aeruginosa,16.0,1
11323,staphylococcus aureus,8.0,1
11323,staphylococcus epidermidis,16.0,1
11323,bacillus subtilis,8.0,1
11324,escherichia coli,3.0,2
11324,pseudomonas aeruginosa,8.0,1
11324,staphylococcus aureus,4.0,1
11324,staphylococcus epidermidis,4.0,1
11324,bacillus subtilis,4.0,1
11331,bacillus subtilis,6.25,1
11331,staphylococcus epidermidis,6.25,1
11331,staphylococcus aureus,6.25,1
11331,pseudomonas aeruginosa,50.0,1
11331,escherichia coli,50.0,1
11332,bacillus subtilis,100.0,1
11332,staphylococcus epidermidis,100.0,1
11332,staphylococcus aureus,100.0,1
11332,pseudomonas aeruginosa,100.0,1
11332,escherichia coli,100.0,1
11333,bacillus subtilis,6.25,1
11333,staphylococcus epidermidis,6.25,1
11333,staphylococcus aureus,3.13,1
11333,pseudomonas aeruginosa,12.5,1
11333,escherichia coli,12.5,1
11334,bacillus subtilis,6.25,1
11334,staphylococcus epidermidis,6.25,1
11334,staphylococcus aureus,3.13,1
11334,pseudomonas aeruginosa,50.0,1
11334,escherichia coli,25.0,1
11338,bacillus subtilis,50.0,1
11338,staphylococcus epidermidis,50.0,1
11338,staphylococcus aureus,25.0,1
11338,pseudomonas aeruginosa,100.0,1
11338,escherichia coli,100.0,1
11339,bacillus subtilis,100.0,1
11339,staphylococcus epidermidis,100.0,1
11339,staphylococcus aureus,100.0,1
11339,pseudomonas aeruginosa,100.0,1
11339,escherichia coli,100.0,1
11340,bacillus subtilis,12.5,1
11340,staphylococcus epidermidis,25.0,1
11340,staphylococcus aureus,12.5,1
11340,pseudomonas aeruginosa,100.0,1
11340,escherichia coli,50.0,1
11341,bacillus subtilis,6.25,1
11341,staphylococcus epidermidis,6.25,1
11341,staphylococcus aureus,3.13,1
11341,pseudomonas aeruginosa,25.0,1
11341,escherichia coli,12.5,1
11342,bacillus subtilis,3.13,1
11342,staphylococcus epidermidis,3.13,1
11342,staphylococcus aureus,3.13,1
11342,pseudomonas aeruginosa,25.0,1
11342,escherichia coli,12.5,1
11343,escherichia coli,12.5,2
11343,staphylococcus aureus,18.75,2
11343,pseudomonas aeruginosa,25.0,1
11344,escherichia coli,9.375,2
11344,staphylococcus aureus,6.25,2
11344,pseudomonas aeruginosa,6.25,1
11345,escherichia coli,33.0,1
11346,escherichia coli,33.0,1
11347,escherichia coli,7.0,1
11348,escherichia coli,3.3,1
11349,escherichia coli,4.2,1
11350,escherichia coli,3.3,1
11351,escherichia coli,5.0,1
11352,staphylococcus aureus,32.0,1
11352,pseudomonas aeruginosa,16.0,1
11353,staphylococcus aureus,3.5,2
11353,pseudomonas aeruginosa,6.0,2
11353,escherichia coli,6.0,2
11353,klebsiella pneumoniae,8.0,1
11354,staphylococcus aureus,32.0,1
11354,pseudomonas aeruginosa,48.0,1
11355,staphylococcus aureus,16.0,1
11355,pseudomonas aeruginosa,64.0,1
11357,staphylococcus aureus,40.0,1
11357,escherichia coli,40.0,2
11358,staphylococcus aureus,180.0,1
11358,bacillus subtilis,171.0,1
11358,escherichia coli,152.0,1
11358,pseudomonas aeruginosa,157.0,1
11363,staphylococcus aureus,16.0,1
11363,staphylococcus epidermidis,8.0,1
11363,pseudomonas aeruginosa,64.0,1
11363,escherichia coli,32.0,1
11364,staphylococcus aureus,64.0,7
11364,staphylococcus epidermidis,8.0,1
11364,pseudomonas aeruginosa,32.0,1
11364,escherichia coli,64.0,1
11365,escherichia coli,13.6,5
11365,pseudomonas aeruginosa,24.0,2
11365,staphylococcus aureus,128.0,2
11365,staphylococcus epidermidis,128.0,1
11366,escherichia coli,112.0,4
11366,pseudomonas aeruginosa,128.0,2
11366,staphylococcus aureus,128.0,2
11366,staphylococcus epidermidis,128.0,1
11367,escherichia coli,128.0,3
11367,pseudomonas aeruginosa,128.0,2
11367,staphylococcus aureus,128.0,2
11367,staphylococcus epidermidis,128.0,1
11368,escherichia coli,14.4,5
11368,pseudomonas aeruginosa,48.0,2
11368,staphylococcus aureus,128.0,2
11368,staphylococcus epidermidis,128.0,1
11369,escherichia coli,72.0,6
11369,pseudomonas aeruginosa,96.0,2
11369,staphylococcus aureus,128.0,2
11369,staphylococcus epidermidis,128.0,1
11370,escherichia coli,52.0,6
11370,pseudomonas aeruginosa,32.0,2
11370,staphylococcus aureus,128.0,2
11370,staphylococcus epidermidis,128.0,1
11371,escherichia coli,60.666666666666664,6
11371,pseudomonas aeruginosa,24.0,2
11371,staphylococcus aureus,128.0,2
11371,staphylococcus epidermidis,128.0,1
11372,escherichia coli,51.2,5
11372,pseudomonas aeruginosa,48.0,2
11372,staphylococcus aureus,128.0,2
11372,staphylococcus epidermidis,128.0,1
11373,escherichia coli,7.5,4
11373,pseudomonas aeruginosa,10.0,2
11373,staphylococcus aureus,16.0,2
11373,staphylococcus epidermidis,64.0,1
11374,escherichia coli,5.5,4
11374,pseudomonas aeruginosa,6.0,2
11374,staphylococcus aureus,16.0,2
11374,staphylococcus epidermidis,128.0,1
11375,escherichia coli,19.142857142857142,7
11375,pseudomonas aeruginosa,12.0,2
11375,staphylococcus aureus,32.0,2
11375,staphylococcus epidermidis,32.0,1
11376,escherichia coli,32.0,4
11376,pseudomonas aeruginosa,48.0,2
11376,staphylococcus aureus,96.0,2
11376,staphylococcus epidermidis,128.0,1
11386,escherichia coli,68.57142857142857,7
11386,pseudomonas aeruginosa,128.0,1
11386,staphylococcus aureus,106.66666666666667,3
11386,staphylococcus epidermidis,128.0,1
11387,escherichia coli,3.4285714285714284,7
11387,pseudomonas aeruginosa,4.0,1
11387,staphylococcus aureus,2.0,5
11387,staphylococcus epidermidis,1.0,1
11388,escherichia coli,13.5,8
11388,pseudomonas aeruginosa,8.0,1
11388,staphylococcus aureus,18.4,5
11388,staphylococcus epidermidis,4.0,1
11389,staphylococcus aureus,11.428571428571429,7
11389,staphylococcus epidermidis,8.0,1
11389,pseudomonas aeruginosa,16.0,1
11389,escherichia coli,16.0,1
11390,staphylococcus aureus,10.285714285714286,7
11390,staphylococcus epidermidis,4.0,1
11390,pseudomonas aeruginosa,16.0,1
11390,escherichia coli,8.0,1
11391,staphylococcus aureus,14.857142857142858,7
11391,staphylococcus epidermidis,4.0,1
11391,pseudomonas aeruginosa,16.0,1
11391,escherichia coli,8.0,1
11392,staphylococcus aureus,8.0,7
11392,staphylococcus epidermidis,8.0,1
11392,pseudomonas aeruginosa,16.0,1
11392,escherichia coli,16.0,1
11393,staphylococcus aureus,17.142857142857142,7
11393,staphylococcus epidermidis,4.0,1
11393,pseudomonas aeruginosa,16.0,1
11393,escherichia coli,16.0,1
11394,staphylococcus aureus,8.0,7
11394,staphylococcus epidermidis,8.0,1
11394,pseudomonas aeruginosa,32.0,1
11394,escherichia coli,8.0,1
11395,staphylococcus aureus,18.666666666666668,6
11395,staphylococcus epidermidis,4.0,1
11395,pseudomonas aeruginosa,32.0,1
11395,escherichia coli,16.0,1
11396,staphylococcus aureus,11.428571428571429,7
11396,staphylococcus epidermidis,8.0,1
11396,pseudomonas aeruginosa,32.0,1
11396,escherichia coli,16.0,1
11397,staphylococcus aureus,36.57142857142857,7
11397,staphylococcus epidermidis,32.0,1
11397,pseudomonas aeruginosa,64.0,1
11397,escherichia coli,64.0,1
11398,escherichia coli,3.142857142857143,7
11398,pseudomonas aeruginosa,8.0,1
11398,staphylococcus aureus,10.333333333333334,6
11398,staphylococcus epidermidis,2.0,1
11399,escherichia coli,36.0,8
11399,pseudomonas aeruginosa,128.0,1
11399,staphylococcus aureus,44.8,5
11399,staphylococcus epidermidis,16.0,1
11400,escherichia coli,128.0,6
11400,pseudomonas aeruginosa,128.0,1
11400,staphylococcus epidermidis,128.0,1
11400,staphylococcus aureus,128.0,3
11401,escherichia coli,4.6875,2
11401,staphylococcus aureus,6.25,2
11401,pseudomonas aeruginosa,12.5,1
11402,escherichia coli,9.375,2
11402,staphylococcus aureus,9.375,2
11402,pseudomonas aeruginosa,6.25,1
11403,escherichia coli,3.125,2
11403,staphylococcus aureus,4.6875,2
11403,pseudomonas aeruginosa,6.25,1
11404,klebsiella pneumoniae,4.0,1
11404,escherichia coli,2.0,1
11405,pseudomonas aeruginosa,5.166666666666667,3
11405,staphylococcus aureus,5.5,2
11405,escherichia coli,1.5,1
11405,klebsiella pneumoniae,3.0,1
11409,staphylococcus aureus,100.0,2
11410,staphylococcus aureus,98.0,2
11411,staphylococcus aureus,43.0,2
11412,staphylococcus aureus,3.0,4
11412,escherichia coli,128.0,2
11413,staphylococcus aureus,1.5,5
11413,escherichia coli,128.0,2
11413,pseudomonas aeruginosa,2.0,1
11414,staphylococcus aureus,3.75,4
11414,escherichia coli,128.0,2
11415,staphylococcus aureus,4.75,4
11415,escherichia coli,128.0,2
11416,staphylococcus aureus,5.0,4
11416,escherichia coli,128.0,2
11417,staphylococcus aureus,8.0,4
11417,escherichia coli,128.0,2
11418,staphylococcus aureus,16.0,4
11418,escherichia coli,128.0,2
11419,escherichia coli,36.0,8
11419,pseudomonas aeruginosa,128.0,1
11419,staphylococcus aureus,128.0,3
11419,staphylococcus epidermidis,128.0,1
11420,escherichia coli,8.222222222222221,9
11420,pseudomonas aeruginosa,16.0,1
11420,staphylococcus aureus,6.0,5
11420,staphylococcus epidermidis,2.0,1
11421,escherichia coli,13.0,8
11421,pseudomonas aeruginosa,16.0,1
11421,staphylococcus aureus,40.0,6
11421,staphylococcus epidermidis,8.0,1
11422,escherichia coli,49.77777777777778,9
11422,pseudomonas aeruginosa,128.0,1
11422,staphylococcus aureus,128.0,3
11422,staphylococcus epidermidis,128.0,1
11423,escherichia coli,36.44444444444444,9
11423,pseudomonas aeruginosa,128.0,1
11423,staphylococcus epidermidis,16.0,1
11423,staphylococcus aureus,45.333333333333336,6
11424,escherichia coli,29.333333333333332,9
11424,pseudomonas aeruginosa,16.0,1
11424,staphylococcus aureus,31.142857142857142,7
11424,staphylococcus epidermidis,2.0,1
11425,escherichia coli,8.0,9
11425,pseudomonas aeruginosa,16.0,1
11425,staphylococcus aureus,27.0,6
11425,staphylococcus epidermidis,2.0,1
11426,escherichia coli,15.333333333333334,9
11426,pseudomonas aeruginosa,128.0,1
11426,staphylococcus aureus,8.4,5
11426,staphylococcus epidermidis,2.0,1
11427,escherichia coli,15.333333333333334,9
11427,pseudomonas aeruginosa,8.0,1
11427,staphylococcus aureus,5.2,5
11427,staphylococcus epidermidis,2.0,1
11428,escherichia coli,59.5,2
11428,pseudomonas aeruginosa,55.8,5
11428,bacillus subtilis,8.0,1
11428,staphylococcus aureus,68.6,5
11428,staphylococcus epidermidis,75.5,2
11431,escherichia coli,32.0,1
11431,pseudomonas aeruginosa,32.0,1
11433,escherichia coli,24.0,1
11433,pseudomonas aeruginosa,8.0,1
11434,escherichia coli,16.0,1
11434,pseudomonas aeruginosa,12.0,1
11435,escherichia coli,16.0,1
11435,pseudomonas aeruginosa,32.0,1
11436,escherichia coli,16.0,1
11436,pseudomonas aeruginosa,16.0,1
11437,escherichia coli,16.0,1
11437,pseudomonas aeruginosa,24.0,1
11438,escherichia coli,16.0,1
11438,pseudomonas aeruginosa,24.0,1
11439,escherichia coli,16.0,1
11439,pseudomonas aeruginosa,16.0,1
11442,escherichia coli,32.0,1
11442,pseudomonas aeruginosa,8.0,1
11445,escherichia coli,16.0,1
11445,pseudomonas aeruginosa,32.0,1
11447,escherichia coli,16.0,1
11447,pseudomonas aeruginosa,16.0,1
11448,escherichia coli,16.0,1
11448,pseudomonas aeruginosa,16.0,1
11451,escherichia coli,48.0,1
11451,pseudomonas aeruginosa,12.0,1
11455,bacillus subtilis,200.0,1
11455,staphylococcus aureus,200.0,1
11455,staphylococcus epidermidis,200.0,1
11455,escherichia coli,200.0,1
11455,klebsiella pneumoniae,200.0,1
11455,pseudomonas aeruginosa,200.0,1
11467,bacillus subtilis,12.5,1
11467,escherichia coli,25.0,1
11468,escherichia coli,16.0,1
11469,escherichia coli,8.0,1
11470,escherichia coli,8.0,1
11471,escherichia coli,4.0,1
11472,staphylococcus aureus,4.0,1
11472,escherichia coli,16.0,1
11473,escherichia coli,0.15,1
11473,staphylococcus aureus,20.0,1
11473,pseudomonas aeruginosa,8.34,10
11473,staphylococcus epidermidis,8.0,1
11478,escherichia coli,27.5,2
11478,pseudomonas aeruginosa,9.2,2
11478,staphylococcus aureus,83.3,1
11479,pseudomonas aeruginosa,5.2,1
11479,staphylococcus aureus,3.9000000000000004,2
11480,escherichia coli,200.0,1
11480,pseudomonas aeruginosa,167.0,1
11488,escherichia coli,8.0,1
11488,pseudomonas aeruginosa,64.0,2
11488,staphylococcus aureus,64.0,2
11488,staphylococcus epidermidis,32.0,1
11488,bacillus subtilis,64.0,1
11489,escherichia coli,3.0,1
11489,pseudomonas aeruginosa,34.0,2
11489,staphylococcus aureus,20.0,2
11489,staphylococcus epidermidis,8.0,1
11489,bacillus subtilis,32.0,1
11490,escherichia coli,3.0,1
11490,pseudomonas aeruginosa,17.0,2
11490,staphylococcus aureus,40.0,2
11490,staphylococcus epidermidis,6.0,1
11490,bacillus subtilis,16.0,1
11492,escherichia coli,6.0,1
11492,pseudomonas aeruginosa,64.0,2
11492,staphylococcus aureus,64.0,2
11492,staphylococcus epidermidis,12.0,1
11492,bacillus subtilis,64.0,1
11494,escherichia coli,6.0,1
11494,pseudomonas aeruginosa,35.0,2
11494,staphylococcus aureus,32.0,2
11494,staphylococcus epidermidis,16.0,1
11494,bacillus subtilis,32.0,1
11495,escherichia coli,4.0,1
11495,pseudomonas aeruginosa,32.0,2
11495,staphylococcus aureus,28.0,2
11495,staphylococcus epidermidis,6.0,1
11495,bacillus subtilis,16.0,1
11498,escherichia coli,128.0,5
11498,pseudomonas aeruginosa,128.0,1
11498,staphylococcus aureus,128.0,3
11498,staphylococcus epidermidis,128.0,1
11499,pseudomonas aeruginosa,51.5,1
11499,staphylococcus aureus,51.5,1
11500,pseudomonas aeruginosa,146.0,1
11501,pseudomonas aeruginosa,311.0,1
11502,pseudomonas aeruginosa,144.5,1
11503,pseudomonas aeruginosa,257.0,1
11504,pseudomonas aeruginosa,214.4,1
11507,escherichia coli,4.5,2
11508,escherichia coli,16.5,2
11509,escherichia coli,10.25,4
11510,escherichia coli,32.0,1
11510,klebsiella pneumoniae,32.0,1
11510,pseudomonas aeruginosa,128.0,1
11510,staphylococcus aureus,16.0,1
11511,staphylococcus epidermidis,48.0,1
11511,escherichia coli,48.0,1
11512,staphylococcus epidermidis,64.0,1
11512,escherichia coli,64.0,1
11513,staphylococcus epidermidis,64.0,1
11513,escherichia coli,48.0,1
11514,staphylococcus epidermidis,24.0,1
11514,escherichia coli,64.0,1
11515,escherichia coli,4.0,1
11515,klebsiella pneumoniae,32.0,1
11515,pseudomonas aeruginosa,32.0,1
11515,staphylococcus aureus,128.0,1
11516,staphylococcus aureus,20.0,4
11516,staphylococcus epidermidis,20.0,1
11516,escherichia coli,20.0,2
11516,pseudomonas aeruginosa,10.0,1
11519,escherichia coli,16.0,1
11519,klebsiella pneumoniae,128.0,1
11519,pseudomonas aeruginosa,128.0,1
11519,staphylococcus aureus,128.0,1
11520,escherichia coli,64.0,1
11520,klebsiella pneumoniae,128.0,1
11520,pseudomonas aeruginosa,128.0,1
11520,staphylococcus aureus,128.0,1
11521,escherichia coli,32.0,1
11521,klebsiella pneumoniae,128.0,1
11521,pseudomonas aeruginosa,128.0,1
11521,staphylococcus aureus,128.0,1
11522,escherichia coli,8.0,1
11522,klebsiella pneumoniae,64.0,1
11522,pseudomonas aeruginosa,16.0,1
11522,staphylococcus aureus,128.0,1
11523,escherichia coli,1.1316666666666666,6
11523,pseudomonas aeruginosa,32.0,1
11523,staphylococcus aureus,24.0,1
11524,escherichia coli,0.9039999999999999,5
11525,escherichia coli,0.8480000000000001,5
11526,escherichia coli,0.76,5
11527,escherichia coli,1.498,10
11528,escherichia coli,1.47,10
11529,escherichia coli,0.8140000000000001,5
11530,escherichia coli,0.584,5
11531,escherichia coli,128.0,1
11531,klebsiella pneumoniae,128.0,1
11531,pseudomonas aeruginosa,128.0,1
11531,staphylococcus aureus,128.0,1
11532,escherichia coli,3.3,1
11533,escherichia coli,1.2,1
11534,escherichia coli,1.2,1
11535,escherichia coli,0.8,1
11536,escherichia coli,3.3,1
11537,escherichia coli,3.7,2
11537,pseudomonas aeruginosa,64.0,1
11537,staphylococcus aureus,16.0,1
11538,escherichia coli,0.8,1
11539,escherichia coli,64.0,1
11539,klebsiella pneumoniae,128.0,1
11539,pseudomonas aeruginosa,128.0,1
11539,staphylococcus aureus,128.0,1
11540,escherichia coli,4.8,1
11541,escherichia coli,4.8,1
11542,escherichia coli,4.8,1
11543,escherichia coli,4.8,1
11544,escherichia coli,4.8,1
11545,escherichia coli,4.8,1
11546,escherichia coli,4.8,1
11547,escherichia coli,4.8,1
11548,escherichia coli,4.8,1
11549,escherichia coli,4.8,1
11550,escherichia coli,4.8,1
11551,escherichia coli,4.8,1
11552,escherichia coli,4.8,1
11553,escherichia coli,3.3,1
11554,escherichia coli,1.95,2
11554,pseudomonas aeruginosa,64.0,1
11554,staphylococcus aureus,4.0,1
11555,escherichia coli,3.1,1
11556,escherichia coli,3.3,1
11557,escherichia coli,3.3,1
11558,escherichia coli,4.8,1
11559,escherichia coli,3.1,1
11560,escherichia coli,4.8,1
11561,escherichia coli,4.8,1
11562,escherichia coli,2.4,1
11563,escherichia coli,4.8,1
11564,escherichia coli,4.8,1
11565,escherichia coli,3.1,1
11566,escherichia coli,4.8,1
11567,escherichia coli,3.3,1
11568,escherichia coli,2.4,1
